label,t_stock,a_stock,c_stock,blob_full,blob_unw,blob_k8,blob_k12,blob_k16,blob_k24,n_marc_tok,n_cce_tok,marc_title,cce_title
1,0.4682,1.0000,0.9378,0.1811,0.1818,0.1550,0.1212,0.1967,0.1840,31,8,Animated animals,Animated animals
1,0.9338,1.0000,0.9972,0.3127,0.3846,0.1361,0.2111,0.2233,0.3127,24,12,Get it right! A cyclopedia of correct English usag,Get it right!
1,1.0000,1.0000,0.9872,0.4535,0.3600,0.6256,0.4915,0.4760,0.4535,21,13,Madrid & Toledo,Madrid & Toledo. Special photography
0,0.0000,0.1724,0.0105,0.0299,0.0357,0.0000,0.0000,0.0316,0.0299,19,10,Some lithic assemblages of Western Zacatecas and D,Of
1,1.0000,1.0000,0.9987,0.3021,0.2903,0.3941,0.3201,0.3319,0.3021,17,23,Descriptive geometry,Descriptive geometry
1,1.0000,1.0000,0.9985,0.6702,0.6250,0.5994,0.7185,0.6560,0.6702,17,22,The meaning of the Mexican Revolution,The meaning of the Mexican Revolution.
1,0.2061,1.0000,0.7703,0.3545,0.3684,0.3019,0.2817,0.3545,0.3545,11,15,The golden age of princes,The princes.
1,1.0000,1.0000,0.9987,0.5711,0.4000,0.6740,0.5711,0.5711,0.5711,11,10,Inventors and inventions,Inventors and Inventions.
1,1.0000,1.0000,0.9987,0.3007,0.2727,0.2558,0.3438,0.2844,0.3007,20,8,South America,South America.
1,1.0000,1.0000,0.9987,0.5693,0.5909,0.3368,0.5144,0.5520,0.5693,22,13,Mexico and the Caribbean,Mexico and the Caribbean.
0,0.1847,0.0000,0.0082,0.0101,0.0127,0.0000,0.0000,0.0000,0.0000,78,2,Works,Words and works.
0,0.0000,0.1173,0.0038,0.0214,0.0444,0.0000,0.0000,0.0000,0.0000,42,5,The anatomy of racism Canadian dimensions,On
1,1.0000,1.0000,0.9987,0.4535,0.4706,0.3794,0.4143,0.4535,0.4535,16,9,Satellites as a hobby,Satellites as a hobby.
0,0.1353,0.4694,0.0358,0.0658,0.0714,0.0000,0.0543,0.0457,0.0658,24,6,"The Commonwealth Association in brief, September 1",Critical Information Service.
0,0.0000,0.0000,0.0009,0.0618,0.0909,0.0000,0.0000,0.0263,0.0571,27,21,Transport and communications bulletin for Asia and,Catalogue of the Swedish UN-Forces military mail c
0,0.0000,0.0000,0.0009,0.0607,0.0889,0.0000,0.0000,0.0263,0.0569,28,21,"Small industry bulletin for Asia and the Far East,",Catalogue of the Swedish UN-Forces military mail c
0,0.0000,0.2041,0.0033,0.0405,0.0526,0.0000,0.0405,0.0405,0.0405,11,9,Readings on India,Words and phrases of early America
0,0.3721,0.0000,0.1268,0.0905,0.0714,0.1351,0.1109,0.0993,0.0905,21,9,Mozart and Prague,"Mozart: Symphony no.38 in D major, Prague"
0,0.3868,1.0000,0.6480,0.1666,0.1875,0.2129,0.1574,0.1739,0.1582,25,13,Kodak photographic materials for the graphic arts ,How to use the Kodak graphic arts exposure compute
1,1.0000,0.0000,0.9951,0.4739,0.4167,0.5178,0.4737,0.4710,0.4739,16,18,The story of fluorescence an explanation of ultrav,The story of fluorescence; an explanation of ultra
1,0.0000,0.8752,0.3371,0.4879,0.4091,0.5454,0.5065,0.4879,0.4879,15,16,Homes of the great,Les maisons du genie
0,0.0283,0.0000,0.0012,0.0382,0.0500,0.0000,0.0000,0.0000,0.0000,49,14,United States income taxation of private United St,"United Nations calendar, 1954."
0,0.1267,0.0000,0.0051,0.0619,0.0930,0.0000,0.0000,0.0000,0.0421,32,15,Tax reform planning report of the Expert Group,"WORLD TRADE ANNUAL, 1969. Prepared by the Statisti"
0,0.5419,0.5263,0.3736,0.1103,0.1429,0.1438,0.1043,0.0865,0.1103,23,17,The problem of Franco Spain statement,Franco's black Spain
1,1.0000,0.6985,0.9865,0.2068,0.1786,0.2474,0.2432,0.2085,0.2068,23,10,Enchanted pueblo,Enchanted pueblo
0,0.0563,0.0000,0.0018,0.0712,0.1091,0.0578,0.0410,0.0327,0.0403,27,34,Transport and communications bulletin for Asia and,The New Asia; readings in the history of mankind.
0,0.0000,0.0000,0.0009,0.0363,0.0612,0.0000,0.0000,0.0000,0.0336,31,21,A compendium of major international rivers in the ,Catalogue of the Swedish UN-Forces military mail c
0,0.2446,0.0000,0.0094,0.0594,0.1064,0.0000,0.0000,0.0000,0.0000,41,11,The role and application of electric power in the ,"YEARBOOK OF THE UNITED. NATIONS, 1963."
0,0.2446,0.0000,0.0094,0.0813,0.1429,0.0000,0.0000,0.0000,0.0475,29,11,Public electricity supply a manual on management,"YEARBOOK OF THE UNITED. NATIONS, 1963."
0,0.0000,0.0000,0.0009,0.0558,0.1111,0.0000,0.0000,0.0000,0.0000,39,11,Industrial development in Asia and the Far East a ,"YEARBOOK OF INTERNATIONAL TRADE STATISTICS, 1963."
0,0.0564,0.0000,0.0018,0.0710,0.1091,0.0579,0.0409,0.0327,0.0403,27,34,Transport and communications bulletin for Asia and,The New Asia; readings in the history of mankind.
0,0.3046,0.0000,0.0334,0.1843,0.2222,0.1427,0.1505,0.1237,0.1527,28,16,"Small industry bulletin for Asia and the Far East,",Mineral distribution map of Asia and the Far East.
0,0.2446,0.0000,0.0166,0.0712,0.1282,0.0000,0.0000,0.0000,0.0225,33,11,Basic statistics for formulating and implementing ,"YEARBOOK OF THE UNITED. NATIONS, 1963."
0,0.2862,0.0000,0.0774,0.1914,0.2353,0.1429,0.1496,0.1526,0.1702,26,16,Transport and communications bulletin for Asia and,Mineral distribution map of Asia and the Far East.
0,0.0711,0.0000,0.0021,0.0673,0.1034,0.0571,0.0403,0.0320,0.0392,30,34,"Economic survey of Asia and the Far East, 1964",The New Asia; readings in the history of mankind.
0,0.0696,0.0000,0.0089,0.1605,0.2162,0.0656,0.0981,0.0803,0.1335,29,16,Tin ore resources of Asia and Australia,Mineral distribution map of Asia and the Far East.
0,0.3212,0.0000,0.0154,0.1666,0.2105,0.1343,0.0960,0.1148,0.1423,30,16,State trading in countries of the Asia and the Far,Mineral distribution map of Asia and the Far East.
0,0.3238,0.0000,0.0416,0.1955,0.2353,0.2215,0.1546,0.1260,0.1738,26,16,"Electric power in Asia and the Far East, 1961 and ",Mineral distribution map of Asia and the Far East.
0,0.2725,0.5833,0.2086,0.0956,0.0870,0.1082,0.0871,0.0956,0.0956,11,14,The Popish Plot,First performances: popish ditties
0,0.0000,0.1361,0.0026,0.0388,0.0741,0.0000,0.0310,0.0388,0.0388,13,16,Lord Chancellor Jeffreys and the Stuart cause,This in which.
0,0.0000,0.1775,0.0046,0.0344,0.0571,0.0000,0.0000,0.0000,0.0183,26,11,Bookbindings by Albert Magnus exhibition on the oc,Who is who.
0,0.0302,0.5854,0.0412,0.0681,0.0571,0.0709,0.0942,0.0818,0.0686,25,12,A-D Gallery presents an exhibition of lettering an,"The moderns, past-present-future."
1,1.0000,1.0000,0.9987,0.7419,0.6667,0.8185,0.8758,0.7223,0.7419,23,17,Pandora's box the changing aspects of a mythical s,Pandora's box; the changing aspects of a mythical
0,0.0386,0.0000,0.0029,0.0746,0.1224,0.0000,0.0000,0.0000,0.0369,33,22,Case histories of oil and gas fields in Asia and t,The needs of children; a survey of the needs of ch
0,0.0000,0.0000,0.0009,0.0809,0.1290,0.0000,0.0000,0.0301,0.0668,26,9,Transport and communications bulletin for Asia and,"YEARBOOK OF INTERNATIONAL TRADE STATISTICS, 1961."
0,0.3559,0.0000,0.0598,0.1964,0.2432,0.1348,0.1412,0.1154,0.1720,30,16,"Economic survey of Asia and the Far East, 1963",Mineral distribution map of Asia and the Far East.
0,0.2451,0.0000,0.0167,0.0839,0.1471,0.0000,0.0000,0.0000,0.0481,28,11,Manual on training of statistical personnel at the,"YEARBOOK OF THE UNITED NATIONS, 1961."
1,0.9375,1.0000,0.9979,0.3155,0.3421,0.1559,0.2635,0.2829,0.2965,24,27,"Tinker Tim, the toymaker","Tinker Tim, the toy maker"
0,0.0000,0.0000,0.0009,0.0397,0.0513,0.0000,0.0000,0.0242,0.0409,27,14,Transport and communications bulletin for Asia and,"Statistics of world trade in steel, 1960. Prepared"
0,0.0124,0.0000,0.0011,0.0423,0.0566,0.0000,0.0000,0.0000,0.0203,40,16,Field methods and equipment used in hydrology and ,"DEMOGRAPHIC YEARBOOK, 1961. Annuaire demographique"
0,0.0496,0.0000,0.0018,0.1145,0.1458,0.0000,0.0377,0.0297,0.0877,36,19,"Economic survey of Asia and the Far East, 1962","STATISTICAL YEARBOOK, 1962."
0,0.0000,0.0000,0.0009,0.0386,0.0526,0.0000,0.0000,0.0000,0.0395,26,14,Transport and communications bulletin for Asia and,"Statistics of world trade in steel, 1960. Prepared"
1,1.0000,0.7587,0.9887,0.2356,0.2105,0.3397,0.2840,0.2735,0.2451,31,15,Bomber command continues the Air ministry account ,Bomber command continues.
1,1.0000,1.0000,0.9987,0.4358,0.3750,0.5342,0.5077,0.3959,0.4358,24,20,Fascism: three major regimes,Fascism: three major regimes
1,1.0000,1.0000,0.9987,0.5865,0.5500,0.5566,0.5104,0.5888,0.5865,13,18,Weapon of silence,… Weapon of silence.
0,0.2458,0.0000,0.0077,0.0295,0.0392,0.0000,0.0000,0.0000,0.0000,48,5,Proceedings of the regional seminar on energy reso,"YEARBOOK OF THE UNITED NATIONS, 1960."
0,0.2312,0.0000,0.0068,0.0902,0.1071,0.0000,0.0000,0.0447,0.0934,26,5,Mining developments in Asia and the Far East 1960,"YEARBOOK OF THE UNITED NATIONS, 1960."
1,1.0000,1.0000,0.9987,0.5632,0.5000,0.6279,0.5603,0.5946,0.5632,21,12,The Near and Middle East an introduction to histor,"The Near and Middle East, an introduction to histo"
0,0.0789,0.0000,0.0027,0.0906,0.1087,0.0000,0.0000,0.0276,0.0845,34,17,"Economic survey of Asia and the Far East, 1961","STATISTICAL YEARBOOK, 1961. (Annuaire statistique)"
1,1.0000,0.9295,0.9982,0.3416,0.3846,0.2781,0.3344,0.2826,0.3416,24,12,Architecture,Architecture.
1,1.0000,0.5990,0.9894,0.1713,0.1750,0.1624,0.1138,0.0936,0.1327,33,14,Oedipus the King,Oedipus the King.
1,1.0000,1.0000,0.9987,0.2484,0.3028,0.0000,0.0443,0.0344,0.1226,92,50,"The diplomacy of imperialism, 1890-1902","The diplomacy of imperialism, 1890-1902 …"
0,0.0850,1.0000,0.4769,0.1400,0.1111,0.1761,0.2033,0.1690,0.1400,23,7,Christmas nutshell library,A Christmas stocking story.
1,1.0000,1.0000,0.9987,0.4330,0.4583,0.3686,0.3279,0.3830,0.4330,19,16,The story of money,The story of money.
1,1.0000,1.0000,0.9987,0.4799,0.5172,0.3363,0.3555,0.3728,0.4799,24,20,"Great furniture styles, 1660-1830","Great furniture styles, 1660-1830."
1,1.0000,1.0000,0.9987,0.3836,0.4286,0.2422,0.2284,0.3025,0.3836,21,19,Elizabethan England,Elizabethan England.
1,1.0000,1.0000,0.9987,0.4489,0.4800,0.3517,0.4007,0.3895,0.4489,23,14,"Ducks, geese, and swans","Ducks, geese and swans."
1,1.0000,1.0000,0.9987,0.4005,0.3871,0.3954,0.4066,0.3257,0.4005,23,20,The story of porcelain,The story of porcelain.
1,1.0000,1.0000,0.9987,0.2333,0.2632,0.2517,0.1815,0.1953,0.2169,34,14,Love sonnets,Love sonnets.
1,0.5226,1.0000,0.9665,0.4101,0.4400,0.3634,0.3242,0.3391,0.4101,20,16,Roses,Roses.
1,1.0000,1.0000,0.9987,0.4498,0.5000,0.3813,0.3440,0.3775,0.4498,20,13,The history of the theater,The history of the theater.
1,1.0000,1.0000,0.9987,0.4740,0.5238,0.3926,0.3448,0.4204,0.4740,19,13,The insect world,The Insect world.
1,1.0000,1.0000,0.9987,0.4343,0.5000,0.3409,0.3792,0.3601,0.4343,20,13,Ancient Rome,Ancient Rome.
1,1.0000,1.0000,0.9987,0.3813,0.4583,0.2426,0.2389,0.2981,0.3813,22,13,Military miniatures,Military miniatures.
1,1.0000,1.0000,0.9987,0.4127,0.4762,0.3451,0.3968,0.3349,0.4127,20,11,Clocks and watches,Clocks and watches.
1,1.0000,1.0000,0.9987,0.3862,0.4286,0.3752,0.3497,0.3352,0.3862,19,11,Gems and jewelry,Gems and jewels.
1,1.0000,1.0000,0.9987,0.4634,0.5000,0.4717,0.4070,0.3410,0.4634,23,13,The secret life of the flowers,The secret life of the flowers.
1,1.0000,1.0000,0.9987,0.3585,0.3077,0.5034,0.5095,0.4618,0.3561,36,15,A wart snake in a fig tree,A wart snake in a fig tree.
1,1.0000,1.0000,0.9987,0.4999,0.5417,0.4691,0.3943,0.3761,0.4999,22,15,Rare and exotic birds,Rare and exotic birds.
1,1.0000,1.0000,0.9987,0.4143,0.5000,0.3580,0.2573,0.3347,0.4143,20,13,Archaeology,Archaeology.
1,1.0000,1.0000,0.9983,0.2286,0.1875,0.3450,0.2603,0.2728,0.2408,31,7,Lyle and Humus,Lyle and Humus
1,1.0000,1.0000,0.9987,0.4219,0.3750,0.4123,0.3968,0.4519,0.4219,24,9,Windsor Castle in the history of the nation,Windsor Castle in the history of the nation
1,1.0000,1.0000,0.9987,0.4646,0.5000,0.3247,0.3805,0.4646,0.4646,16,11,Jordan algebras and algebraic groups,Jordan algebras and algebraic groups
0,0.9206,1.0000,0.0517,0.5712,0.5625,0.4794,0.5293,0.5712,0.5712,13,12,"A history of Bucks County, Pennsylvania","A history of Bucks County, Pennsylvania. Pt.1"
1,1.0000,1.0000,0.9987,0.4346,0.4783,0.1798,0.3473,0.3918,0.4346,20,14,Navaho means people,Navaho means people
1,0.4841,0.7418,0.8519,0.2853,0.2683,0.3644,0.2491,0.2963,0.2997,37,15,The Hawes-Stokes collection of American daguerreot,Hawes-Stokes collection of American daguerreotypes
0,0.0000,0.0000,0.0009,0.0258,0.0517,0.0000,0.0000,0.0000,0.0000,51,10,"Pacific SEAMAP 1961-70 data for areas 15636-12, 15","Who, what, when, where, why, how"
0,0.1501,0.0000,0.0046,0.0838,0.1190,0.0000,0.0000,0.0000,0.0274,35,12,Comparative study of various types of marine engin,United Nations diary. John C. Winston Co.
1,1.0000,1.0000,0.9987,0.6286,0.5600,0.7973,0.7482,0.6599,0.6286,18,21,Correct exposure with the miniature camera,Correct exposure with the miniature camera
0,0.2600,1.0000,0.3562,0.1740,0.1842,0.1374,0.1421,0.1455,0.1707,27,18,"Economic survey of Latin America, 1968",Development problems in Latin America
0,0.2452,0.0000,0.0168,0.0795,0.1429,0.0000,0.0000,0.0000,0.0461,29,11,The Latin American economy in 1965 excerpt from EC,"YEARBOOK OF THE UNITED NATIONS, 1964."
0,0.0000,0.0769,0.0028,0.0490,0.0833,0.0500,0.0490,0.0490,0.0490,9,4,Model in movement,Who.
1,0.8631,0.7066,0.9815,0.4420,0.5500,0.1589,0.2935,0.3782,0.4420,20,11,Song of love selections from the Song of songs,Song of love
0,0.2451,0.0000,0.0049,0.0801,0.1429,0.0000,0.0000,0.0000,0.0465,29,11,Latin American timber trends and prospects,"YEARBOOK OF THE UNITED NATIONS, 1961."
1,1.0000,1.0000,0.9987,0.5924,0.5217,0.6396,0.6093,0.6441,0.5924,12,23,The black Tolts,The black Tolts
1,1.0000,1.0000,0.9987,0.6994,0.7000,0.5236,0.5863,0.6495,0.6994,20,14,100 years of erotica a photographic portfolio of m,100 years of erotica: a photographic portfolio of
0,0.6063,1.0000,0.0517,0.5551,0.5000,0.5492,0.5091,0.5125,0.5551,24,15,The Gros Ventres of Montana,The Gros Ventres of Montana. Part 1: Social life.
1,0.2997,1.0000,0.7020,0.3650,0.3600,0.1898,0.2427,0.3353,0.3650,21,13,The American story,The American story. Vol.1-2.
1,0.6407,1.0000,0.9847,0.6204,0.5625,0.7304,0.5648,0.6204,0.6204,16,9,Menaboni's birds,Birds
0,0.1820,0.0000,0.0063,0.1505,0.1707,0.0000,0.0389,0.0929,0.1488,32,16,Obstacles limiting the access of disabled children,"Yearbook of national accounts statistics, 1975. Vo"
0,0.3243,0.0000,0.0277,0.1575,0.1667,0.0575,0.0825,0.1319,0.1608,26,16,Social welfare and family planning,"Yearbook of national accounts statistics, 1975. Vo"
0,0.0000,0.0997,0.0036,0.0185,0.0294,0.0000,0.0000,0.0000,0.0000,31,4,"The History of King Lear, By N. Tate",Who is he?
1,0.2184,0.8591,0.2322,0.3430,0.3226,0.3174,0.2932,0.4039,0.3643,30,11,"Giorgio Cavallon paintings, 1937-1977 : [exhibitio","Giorgio Cava11on: paintings, 1937-1977"
0,0.1030,1.0000,0.0517,0.1236,0.1667,0.0726,0.0569,0.0878,0.1153,25,10,The complete poems and plays 1909-1950,Collected plays.
0,0.0000,0.2403,0.0173,0.0412,0.0667,0.0000,0.0000,0.0449,0.0348,27,5,The secret of the unicorn,Why? and why not?
0,0.0000,0.8591,0.7787,0.0058,0.0108,0.0000,0.0000,0.0000,0.0000,89,5,In nomine Domini lives of the composers,What is this?
1,0.5547,0.3186,0.6218,0.2198,0.3030,0.0000,0.1448,0.1227,0.1567,32,11,The twelve days of Christmas a Christmas carol,a Christmas carol
1,1.0000,0.0000,0.9187,0.3283,0.2632,0.3400,0.3396,0.3451,0.3283,18,6,Cellular physiology and biochemistry,Cellular physiology and biochemistry.
1,1.0000,0.0000,0.4941,0.3681,0.3462,0.3689,0.3211,0.3636,0.3681,23,12,Romney Gay's Picture book of poems,Romney Gay's picture book of poems.
0,0.1845,0.6761,0.2602,0.2023,0.2121,0.0719,0.1061,0.1669,0.2223,30,10,"The Complete Works of St. Thomas More, Kt",Complete works. Fasc.4.
1,1.0000,1.0000,0.9987,0.3761,0.3519,0.4670,0.4386,0.4371,0.3606,54,19,At Dartmouth the Phi Beta Kappa poem,At Dartmouth; the Phi beta kappa poem read by Dr.
1,1.0000,0.0000,0.9384,0.4688,0.4706,0.4607,0.4684,0.4688,0.4688,14,11,Phrenology for the millions,Phrenology for the millions
1,0.9546,0.0000,0.9180,0.4586,0.4667,0.3853,0.4397,0.4586,0.4586,13,9,Too many people?,Too many people?
0,0.2821,1.0000,0.6803,0.0984,0.1053,0.0783,0.0955,0.1061,0.0976,28,35,Writers in crisis the American novel: 1925-1940,"The last of the provincials; the American novel, 1"
0,0.5401,1.0000,0.7592,0.1451,0.1316,0.1763,0.1371,0.1633,0.1567,35,8,Uncle Wiggily and the canoe,Uncle Wiggily on the farm
0,0.4413,0.6898,0.6167,0.3397,0.3000,0.3945,0.3418,0.3139,0.3397,23,16,The Best of American Jewish humor,A Treasure-trove of American Jewish humor
1,0.6149,0.8294,0.9558,0.4693,0.3077,0.5357,0.4693,0.4693,0.4693,11,6,Stangl a portrait of progress in pottery,A portrait of progress in pottery.
0,0.0000,0.0000,0.0009,0.0179,0.0345,0.0000,0.0000,0.0180,0.0179,13,17,Masterworks in Miami [catalog of a loan exhibition,To be or not to be
0,0.1479,1.0000,0.5909,0.1878,0.1600,0.2848,0.1904,0.1878,0.1878,16,13,Curtain & The mysterious affair at Styles,Curtain. Pt.1
0,0.0000,0.0000,0.0038,0.0313,0.0400,0.0000,0.0000,0.0000,0.0313,22,4,Perspectives on prime lands background papers for ,How to
0,0.5370,0.6940,0.6368,0.2895,0.2800,0.2402,0.2318,0.2862,0.2895,21,11,"The Heckewelder map, 1796",Simon Perkins of the Western Reserve. Western Rese
1,0.4991,0.5565,0.7473,0.1484,0.1569,0.0000,0.1601,0.1345,0.1062,47,12,"America, a prophecy",William Blake: America
0,0.5417,0.0000,0.7083,0.0961,0.1316,0.0000,0.0326,0.0539,0.0961,19,24,Literary history of the United States,"United States history, I"
0,0.0000,0.1497,0.0054,0.0340,0.0385,0.0000,0.0412,0.0358,0.0340,18,9,Education and society in modern Germany,The other
0,0.1285,0.5737,0.0489,0.1176,0.1304,0.0708,0.0998,0.1176,0.1176,10,16,The research services of the Harvard College Libra,Harvard Business School cases
1,1.0000,1.0000,0.9757,0.2469,0.2222,0.1444,0.2844,0.2447,0.2469,20,13,Oscar Wilde a biography,Oscar Wilde
1,0.9333,1.0000,0.9971,0.2557,0.2500,0.1337,0.2576,0.2522,0.2557,20,15,Pictures of the Mani Eikones tēs Manēs,Pictures of the Muni. Eikoncs tes Manes
0,0.0000,0.0791,0.0029,0.0136,0.0244,0.0000,0.0000,0.0000,0.0000,37,5,Bob Dylan,What is this?
0,0.0000,0.1470,0.0052,0.0275,0.0400,0.0000,0.0000,0.0275,0.0275,16,10,British policy towards the Amerindians in British ,The
0,0.4446,1.0000,0.8653,0.2918,0.2759,0.3347,0.2883,0.2971,0.2918,18,19,Electra Linotype Electra is an original face,A digest of linotype faces.
1,1.0000,0.0000,0.9196,0.5343,0.4583,0.5109,0.5009,0.5390,0.5343,22,13,Young faces a monophoto album of type faces for ch,Young faces; a monophoto album of type faces for c
0,0.0279,0.0000,0.0070,0.1105,0.1702,0.0000,0.0000,0.0000,0.0404,38,17,Present and foreseeable trends in mechanization an,"YEARBOOK OF NATIONAL ACCOUNTS STATISTICS, 1971"
1,0.3793,1.0000,0.9159,0.6633,0.6429,0.7131,0.6633,0.6633,0.6633,12,11,The year of the tiger,Rung Fu. the year of the tiger
0,0.5173,0.0000,0.0057,0.1211,0.1875,0.0782,0.0972,0.1211,0.1211,13,6,Reflections original writings,Reflections
0,0.4901,0.0000,0.0252,0.0626,0.1071,0.0000,0.0000,0.0000,0.0233,44,18,Agricultural trade in Europe recent developments (,A student's guide to United Nations documents and
0,0.1039,0.0000,0.0038,0.0845,0.1250,0.0000,0.0000,0.0000,0.0233,39,15,Trends in water resources use and development in t,"WORLD TRADE ANNUAL, 1968. Prepared by the Statisti"
0,0.1568,0.0000,0.0077,0.0867,0.1190,0.0000,0.0398,0.0330,0.0697,32,15,Arbitration rules of the United Nations Economic C,"WORLD TRADE ANNUAL, 1968. Prepared by the Statisti"
0,0.4901,0.0000,0.2389,0.0948,0.1500,0.0000,0.0393,0.0328,0.0665,28,18,Movements of energy in Europe and their prospects,A student's guide to United Nations documents and
0,0.2817,0.0000,0.0256,0.0882,0.1429,0.0000,0.0385,0.0316,0.0638,30,18,Principal factors affecting labour productivity tr,A student's guide to United Nations documents and
0,0.4901,0.0000,0.2389,0.1020,0.1622,0.0539,0.0404,0.0335,0.0952,25,18,The steel market in 1968,A student's guide to United Nations documents and
0,0.4901,0.0000,0.4194,0.0805,0.1304,0.0000,0.0377,0.0312,0.0257,34,18,Automation in the iron and steel industry economic,A student's guide to United Nations documents and
0,0.4901,0.0000,0.2389,0.0768,0.1200,0.0000,0.0391,0.0320,0.0262,38,18,Requirements in engineering products of the Europe,A student's guide to United Nations documents and
0,0.1142,0.0000,0.0043,0.0512,0.0690,0.0000,0.0000,0.0314,0.0524,26,5,Air pollution by coking plants,"YEARBOOK OF THE UNITED NATIONS, 1966."
0,0.2450,0.0000,0.0121,0.0393,0.0556,0.0000,0.0000,0.0000,0.0226,33,5,Agricultural mechanization mechanization of loadin,"YEARBOOK OF THE UNITED NATIONS, 1966."
0,0.2450,0.0000,0.0251,0.0385,0.0541,0.0000,0.0000,0.0000,0.0000,34,5,Agricultural trade in Europe recent developments (,"YEARBOOK OF THE UNITED NATIONS, 1966."
0,0.1320,0.0000,0.0055,0.0516,0.0690,0.0000,0.0000,0.0000,0.0528,26,5,Economic aspects of continuous casting of steel,"YEARBOOK OF THE UNITED NATIONS, 1966."
0,0.1672,0.0000,0.0089,0.0935,0.1186,0.0000,0.0341,0.0562,0.0759,34,32,Review of the agricultural situation in Europe at ,The machine tool: an interlingual dictionary of ba
0,0.1060,0.0000,0.0039,0.0810,0.0857,0.0000,0.0354,0.0574,0.0614,44,32,The future pattern and forms of urban settlements ,The machine tool: an interlingual dictionary of ba
0,0.0928,0.0000,0.0043,0.0697,0.1250,0.0000,0.0000,0.0000,0.0398,28,17,The use of gas in the iron and steel industry,"New York, your host; a New York handbook. Prepared"
0,0.0000,0.1091,0.0079,0.0163,0.0286,0.0000,0.0000,0.0000,0.0000,28,8,"Biogeochemistry of freshwater iron deposition, Hol",Was by was
0,0.0000,0.2690,0.0296,0.0324,0.0323,0.0000,0.0000,0.0420,0.0336,26,6,Analysis of transversely polarized seismic signals,Why?
0,0.2452,0.0000,0.0168,0.0620,0.1190,0.0000,0.0000,0.0000,0.0000,36,11,Population structure in European countries tables ,"YEARBOOK OF THE UNITED NATIONS, 1964."
0,0.2450,0.0000,0.0122,0.0524,0.1000,0.0000,0.0000,0.0000,0.0000,44,11,Farm rationalization II : economic classification ,"YEARBOOK OF THE UNITED NATIONS, 1965."
0,0.2450,0.0000,0.0167,0.0685,0.1316,0.0000,0.0000,0.0000,0.0211,32,11,Criteria for location of industrial plants changes,"YEARBOOK OF THE UNITED NATIONS, 1965."
0,0.2452,0.0000,0.0168,0.0795,0.1429,0.0000,0.0000,0.0000,0.0462,29,11,Major long-term problems of government housing and,"YEARBOOK OF THE UNITED NATIONS, 1964."
0,0.2446,0.0000,0.0166,0.0666,0.1250,0.0000,0.0000,0.0000,0.0210,34,11,Effect of repetition on building operations and pr,"YEARBOOK OF THE UNITED. NATIONS, 1963."
0,0.0815,0.0000,0.0131,0.0671,0.1020,0.0000,0.0000,0.0000,0.0521,25,29,Automation in the iron and steel industry,Third annual Arizona Model United Nations General
0,0.2446,0.0000,0.0250,0.0647,0.1250,0.0000,0.0000,0.0000,0.0204,34,11,The future development potential of reservoir stor,"YEARBOOK OF THE UNITED. NATIONS, 1963."
0,0.2446,0.0000,0.0166,0.0904,0.1613,0.0000,0.0000,0.0292,0.0818,25,11,Productivity of underground coal workings,"YEARBOOK OF THE UNITED. NATIONS, 1963."
0,0.2446,0.0000,0.0166,0.0803,0.1515,0.0000,0.0000,0.0000,0.0451,27,11,Construction and operation of metallurgical coke o,"YEARBOOK OF THE UNITED. NATIONS, 1963."
0,0.2080,0.0000,0.0108,0.0481,0.0789,0.0000,0.0000,0.0236,0.0481,24,17,The use of steel in construction,Working together the United Nations way.
0,0.7960,0.0000,0.0200,0.1274,0.1600,0.0606,0.1357,0.1192,0.1274,18,11,The psychologist in industry,Industrial psychology.
0,0.4351,1.0000,0.0517,0.6453,0.6667,0.4439,0.5698,0.6459,0.6453,17,18,ASME handbook,ASME handbook: Metals engineering design.
0,0.7337,0.0000,0.2634,0.1214,0.1739,0.0000,0.0440,0.1034,0.1214,20,7,Three poems,Three poems
1,0.3431,0.7684,0.6961,0.3866,0.3611,0.2719,0.2398,0.2383,0.3312,35,14,The Health of people who work Based upon the repor,The health of people who work. Based upon the repo
1,0.8523,1.0000,0.9750,0.7507,0.7222,0.7862,0.7310,0.7050,0.7486,44,49,Nine plays,"Nine plays by Eugene O'Neill, selected by the auth"
1,1.0000,0.0000,0.9187,0.3702,0.5000,0.1280,0.2875,0.3702,0.3702,16,11,Health education on the industrial front the 1942 ,Health education on the industrial front
1,1.0000,1.0000,0.9987,0.3382,0.3448,0.2746,0.2644,0.2235,0.3469,26,13,Industrial hygiene; a handbook of hygiene and toxi,Industrial hygiene
1,0.3064,0.8017,0.5855,0.5048,0.4516,0.6192,0.5487,0.5180,0.5201,28,17,"4 days, 40 hours and other forms of the rearranged",The Rearranged workweek 2 years later
1,0.9167,0.5143,0.9846,0.4652,0.5172,0.3935,0.3910,0.3985,0.4483,27,17,The eighteen editions of the Dewey Decimal Classif,The Eighteen editions of the Dewey Deciaal Classif
0,0.2665,0.6573,0.0517,0.2597,0.1951,0.3922,0.3195,0.2551,0.2726,33,16,Samothrace excavations conducted by the Institute ,Samothrace. Vol.1: The ancient literary sources
0,0.0000,0.1011,0.0040,0.0270,0.0541,0.0000,0.0000,0.0000,0.0170,29,10,Japan's World War II balloon bomb attacks on North,The
1,0.9565,1.0000,0.9974,0.5350,0.5000,0.5144,0.5350,0.5350,0.5350,12,9,"Goldfield, boom town of Nevada",Goldfield: boon town of Nevada
